data,ciutat,categoria,import
2025-05-17,Bilbao,Electrònica,134.23
2025-03-27,Málaga,Llibres,114.81
2025-12-28,Madrid,Alimentació,NA
2025-01-20,Madrid,Llar,284.39
2025-11-15,Madrid,Joguines,37.12
2025-08-19,Saragossa,Roba,215.46
2025-03-08,Madrid,Joguines,419.2
2025-05-15,València,Electrònica,NA
2025-01-25,Barcelona,Joguines,24.17
2025-01-26,Málaga,Joguines,118.78
2025-08-13,Madrid,Electrònica,214.78
2025-01-18,Barcelona,Electrònica,336.75
2025-08-04,Barcelona,Electrònica,58.55
2025-06-23,Barcelona,Electrònica,26.01
2025-08-04,Madrid,Llar,169.41
2025-01-27,Málaga,Roba,477.17
2025-08-10,Barcelona,Llar,353.51
2025-01-01,Sevilla,Alimentació,430.41
2025-11-12,València,Llibres,130.61
2025-01-07,Barcelona,Electrònica,499.88
2025-04-20,València,Joguines,469.68
2025-05-27,València,Llar,78.71
2025-06-19,Barcelona,Alimentació,351.24
2025-08-01,Barcelona,Roba,215.65
2025-05-11,Bilbao,Electrònica,398.58
2025-01-15,Sevilla,Llibres,457.4
2025-01-01,Girona,Roba,274.22
2025-09-03,Málaga,Esport,429.67
2025-11-23,Madrid,Electrònica,335.52
2025-12-03,Madrid,Alimentació,NA
2025-10-20,València,Joguines,325.06
2025-10-27,València,Llar,266.95
2025-08-21,Madrid,Electrònica,297.21
2025-11-04,"Barcelona, ES",Llar,376.2
2025-02-14,Málaga,Electrònica,245.05
2025-01-16,València,Roba,416.3
2025-06-14,Barcelona,Llibres,260.12
2025-10-20,Madrid,Esport,497.86
2025-08-26,Barcelona,Llibres,135.74
2025-07-28,Alacant,Llibres,111.1
2025-01-17,València,Esport,57.32
2025-07-02,Málaga,Llibres,18.58
2025-11-21,Madrid,Joguines,468.57
2025-02-08,Madrid,Llibres,287.92
2025-10-17,Málaga,Joguines,450.91
2025-02-03,Alacant,Electrònica,271.06
2025-11-19,Alacant,Llibres,408.58
2025-02-18,Alacant,Roba,73.43
2025-02-15,Alacant,Roba,370.04
2025-04-19,Alacant,Esport,466.59
2025-09-06,Barcelona,Electrònica,28.18
2025-08-11,València,Electrònica,94.02
2025-04-13,Sevilla,Roba,50.29
2025-11-22,Barcelona,Alimentació,252.34
2025-10-09,"Barcelona, ES",Esport,282.05
2025-09-05,València,Joguines,471.92
2025-11-28,València,Llibres,NA
2025-01-19,Madrid,Llibres,452.84
2025-02-26,Sevilla,Electrònica,26.79
2025-09-21,Madrid,Llar,447.41
2025-12-18,Sevilla,Roba,180.25
2025-08-19,"Barcelona, ES",Joguines,322.38
2025-03-10,Bilbao,Esport,352.5
2025-05-27,Bilbao,Llar,361.58
2025-10-14,Barcelona,Llar,80.09
2025-08-01,Barcelona,Roba,75.46
2025-06-19,Girona,Joguines,141.23
2025-09-05,Barcelona,Esport,390.44
2025-05-18,València,Llibres,308.97
2025-07-05,Alacant,Llar,495.34
2025-09-15,Bilbao,Electrònica,313.5
2025-02-03,Madrid,Alimentació,60.91
2025-12-08,Madrid,Joguines,321.85
2025-03-27,Málaga,Llibres,120.16
2025-08-24,València,Electrònica,490.6
2025-01-09,Madrid,Esport,169.56
2025-12-01,Málaga,Roba,142.82
2025-05-16,Barcelona,Electrònica,217.31
2025-11-02,Málaga,Llibres,18.99
2025-10-14,València,Electrònica,371.47
2025-12-03,Girona,Alimentació,299.3
2025-10-25,Sevilla,Electrònica,478.43
2025-12-01,Málaga,Llar,77.0
2025-05-03,València,Llar,497.66
2025-04-27,Madrid,Alimentació,315.16
2025-05-18,València,Llibres,403.36
2025-04-23,Alacant,Llar,277.03
2025-05-17,Madrid,Roba,434.03
2025-06-11,Sevilla,Roba,29.4
2025-02-20,Barcelona,Esport,34.0
2025-11-25,València,Roba,464.73
2025-12-02,Madrid,Electrònica,214.13
2025-12-02,Madrid,Esport,386.79
2025-07-07,València,Alimentació,356.13
2025-03-04,València,Roba,301.75
2025-07-16,Barcelona,Electrònica,327.41
2025-05-26,Barcelona,Esport,128.86
2025-01-10,Alacant,Llar,140.62
2025-12-28,Sevilla,Llar,208.18
2025-06-26,València,Alimentació,
2025-05-11,València,Roba,224.33
2025-09-01,Sevilla,Joguines,385.16
2025-04-07,Girona,Joguines,215.45
2025-04-28,Girona,Roba,438.56
2025-03-28,Bilbao,Joguines,351.8
2025-01-04,València,Roba,176.78
2025-01-01,Saragossa,Llibres,428.51
2025-02-06,Barcelona,Alimentació,400.1
2025-07-16,Saragossa,Llar,71.5
2025-06-20,Barcelona,Electrònica,92.55
2025-12-04,Barcelona,Joguines,478.49
2025-09-26,Sevilla,Llar,8.03
2025-09-01,Barcelona,Esport,201.06
2025-12-16,Alacant,Alimentació,44.17
2025-10-20,Málaga,Roba,393.87
2025-01-26,Madrid,Alimentació,207.23
2025-05-28,Barcelona,Joguines,77.9
2025-02-06,Barcelona,Esport,369.03
2025-08-11,Madrid,Roba,366.1
2025-09-02,València,Roba,319.6
2025-06-09,Alacant,Alimentació,66.09
2025-09-23,Girona,Esport,130.34
2025-05-02,Barcelona,Llar,328.15
2025-05-21,València,Llibres,102.42
2025-02-04,Barcelona,Alimentació,357.9
2025-08-10,Girona,Esport,366.83
2025-08-22,Alacant,Llibres,47.01
2025-08-25,València,Alimentació,150.27
2025-11-22,Girona,Llar,99.86
2025-09-18,Madrid,Alimentació,449.38
2025-06-23,Barcelona,Esport,424.16
2025-10-26,Madrid,Alimentació,131.19
2025-12-21,Barcelona,Llar,397.45
2025-04-11,Saragossa,Esport,137.05
2025-04-11,Málaga,Roba,
2025-12-26,Bilbao,Electrònica,359.0
2025-07-15,València,Roba,38.15
2025-07-12,Alacant,Roba,458.81
2025-06-09,Madrid,Electrònica,109.08
2025-09-12,Saragossa,Llar,112.63
2025-12-26,Sevilla,Electrònica,327.2
2025-12-22,Madrid,Llibres,77.81
2025-08-17,València,Roba,368.99
2025-10-19,Sevilla,Esport,389.32
2025-12-20,Barcelona,Roba,353.02
2025-08-04,Madrid,Llar,130.63
2025-04-02,"Barcelona, ES",Joguines,301.12
2025-12-13,Saragossa,Alimentació,452.76
2025-09-21,Madrid,Llar,121.56
2025-10-26,Barcelona,Electrònica,331.47
2025-08-01,València,Joguines,441.37
2025-04-06,Sevilla,Esport,357.29
2025-09-07,Barcelona,Electrònica,NA
2025-02-01,Barcelona,Alimentació,13.06
2025-12-17,Madrid,Llar,27.43
2025-01-17,Málaga,Esport,281.26
2025-11-16,Saragossa,Electrònica,
2025-02-27,Madrid,Roba,51.01
2025-01-24,Madrid,Esport,163.07
2025-04-21,Alacant,Esport,28.45
2025-08-09,València,Joguines,277.41
2025-03-07,Madrid,Llar,296.41
2025-11-26,Barcelona,Electrònica,387.68
2025-01-15,Málaga,Llar,6.74
2025-05-11,Alacant,Esport,417.88
2025-06-01,Málaga,Electrònica,486.36
2025-11-13,València,Electrònica,452.97
2025-07-12,Madrid,Electrònica,353.52
2025-04-10,Barcelona,Llar,54.78
2025-10-27,Alacant,Esport,311.21
2025-01-17,Bilbao,Roba,381.3
2025-07-14,Sevilla,Roba,192.07
2025-12-19,Sevilla,Llar,305.43
2025-01-17,Madrid,Llar,262.42
2025-11-19,Barcelona,Esport,331.9
2025-08-26,Bilbao,Roba,NA
2025-10-14,Barcelona,Llar,286.83
2025-07-01,Saragossa,Alimentació,471.92
2025-03-14,Málaga,Joguines,230.0
2025-11-17,Sevilla,Joguines,193.17
2025-05-03,Sevilla,Electrònica,490.3
2025-10-12,Alacant,Electrònica,183.8
2025-09-11,Alacant,Electrònica,231.17
2025-12-03,Saragossa,Alimentació,195.62
2025-03-26,Barcelona,Esport,418.22
2025-09-05,Madrid,Esport,204.39
2025-03-14,Madrid,Alimentació,471.8
2025-06-17,Sevilla,Llar,NA
2025-12-09,Saragossa,Roba,70.29
2025-09-12,Saragossa,Roba,418.33
2025-06-14,Girona,Alimentació,
2025-10-05,Barcelona,Joguines,416.1
2025-12-19,Barcelona,Llibres,NA
2025-11-13,Madrid,Llibres,207.95
2025-01-15,Barcelona,Joguines,424.57
2025-08-06,València,Esport,444.27
2025-05-01,Barcelona,Llar,472.93
2025-09-06,Barcelona,Roba,123.98
2025-03-14,Barcelona,Esport,398.45
2025-06-01,València,Electrònica,471.77
2025-11-23,Girona,Electrònica,289.31
2025-01-20,Barcelona,Llar,59.06
2025-11-03,Madrid,Llar,440.66
2025-12-12,Madrid,Joguines,223.09
2025-10-05,Barcelona,Electrònica,405.78
2025-10-11,Saragossa,Electrònica,131.93
2025-12-27,Alacant,Electrònica,289.13
2025-05-18,Saragossa,Llibres,406.31
2025-03-26,Sevilla,Llar,279.89
2025-04-28,Málaga,Roba,132.26
2025-08-25,Barcelona,Joguines,479.87
2025-12-17,Alacant,Llar,158.87
2025-09-03,Madrid,Joguines,40.01
2025-05-11,Barcelona,Roba,333.67
2025-07-08,Saragossa,Electrònica,151.9
2025-12-12,València,Esport,412.81
2025-06-28,Alacant,Llar,205.79
2025-05-18,València,Llibres,100.91
2025-09-08,Alacant,Roba,465.82
2025-09-07,Sevilla,Alimentació,117.79
2025-11-28,Madrid,Alimentació,168.77
2025-01-15,Málaga,Roba,199.77
2025-08-20,Madrid,Electrònica,201.55
2025-04-19,Barcelona,Joguines,
2025-01-18,Alacant,Joguines,26.04
2025-11-23,Madrid,Electrònica,302.04
2025-04-04,Alacant,Electrònica,256.22
2025-07-04,Bilbao,Llibres,
2025-06-26,Madrid,Llar,31.72
2025-12-06,Barcelona,Electrònica,312.39
2025-04-11,Málaga,Roba,46.16
2025-03-01,Málaga,Llibres,221.68
2025-06-26,"Barcelona, ES",Esport,481.18
2025-01-06,Málaga,Joguines,459.89
2025-02-11,Barcelona,Alimentació,465.6
2025-06-26,Bilbao,Llibres,222.88
2025-10-11,Barcelona,Roba,NA
2025-08-04,Girona,Llibres,68.92
2025-10-18,Barcelona,Roba,296.99
2025-06-21,Barcelona,Alimentació,415.47
2025-01-01,Alacant,Roba,312.91
2025-05-25,Saragossa,Alimentació,291.59
2025-01-09,Madrid,Electrònica,217.06
2025-09-20,Saragossa,Joguines,40.64
2025-05-21,Bilbao,Electrònica,495.29
2025-06-20,Bilbao,Alimentació,182.79
2025-04-12,Saragossa,Roba,183.87
2025-02-02,Barcelona,Llar,290.92
2025-11-01,València,Llar,454.87
2025-09-02,Barcelona,Llar,241.36
2025-01-25,Saragossa,Alimentació,252.97
2025-12-22,Barcelona,Alimentació,287.29
2025-05-10,Sevilla,Roba,15.15
2025-07-16,València,Joguines,82.8
2025-06-01,Madrid,Llibres,10.47
2025-08-07,Alacant,Roba,449.93
2025-03-10,Barcelona,Esport,293.15
2025-11-06,Bilbao,Esport,78.98
2025-04-10,Madrid,Electrònica,369.93
2025-01-19,Barcelona,Llar,27.97
2025-04-01,Bilbao,Esport,209.93
2025-05-08,Barcelona,Electrònica,199.33
2025-04-26,Barcelona,Electrònica,340.78
2025-08-11,Girona,Esport,491.1
2025-08-11,Málaga,Joguines,89.64
2025-12-19,Girona,Roba,27.98
2025-04-14,Saragossa,Alimentació,442.95
2025-03-15,Madrid,Esport,131.64
2025-08-01,Saragossa,Alimentació,
2025-08-04,Barcelona,Roba,116.7
2025-09-01,Barcelona,Llar,88.28
2025-11-26,Bilbao,Llibres,179.52
2025-09-26,Barcelona,Esport,362.78
2025-11-12,Sevilla,Llar,60.47
2025-07-07,Sevilla,Roba,45.37
2025-10-11,Sevilla,Llar,237.87
2025-12-23,Barcelona,Esport,355.87
2025-06-08,València,Joguines,303.92
2025-04-03,Sevilla,Llar,81.51
2025-10-16,Málaga,Joguines,169.19
2025-05-28,Barcelona,Electrònica,73.36
2025-12-25,València,Electrònica,NA
2025-09-07,Bilbao,Esport,463.68
2025-04-05,Bilbao,Alimentació,NA
2025-02-09,Madrid,Roba,366.92
2025-12-28,Sevilla,Electrònica,487.1
2025-06-19,Bilbao,Alimentació,338.2
2025-12-21,Girona,Alimentació,NA
2025-04-02,Madrid,Llibres,113.41
2025-03-05,Saragossa,Llar,465.53
2025-12-04,Madrid,Llibres,449.76
2025-03-17,Barcelona,Roba,206.54
2025-07-07,Barcelona,Joguines,NA
2025-12-26,Sevilla,Joguines,232.5
2025-07-19,Barcelona,Esport,385.11
2025-11-01,Bilbao,Esport,342.9
2025-11-24,Barcelona,Roba,306.02
2025-03-19,Girona,Esport,472.34
2025-01-09,Madrid,Llibres,141.57
2025-10-13,València,Alimentació,401.72
2025-04-04,València,Electrònica,186.61
2025-09-12,Alacant,Llar,454.17
2025-08-25,Málaga,Electrònica,351.71
2025-03-03,Sevilla,Joguines,184.03
2025-05-19,Madrid,Joguines,153.75
2025-01-15,Alacant,Llar,344.0
2025-10-25,Barcelona,Alimentació,175.18
2025-05-21,Bilbao,Alimentació,69.09
2025-03-13,Barcelona,Joguines,151.28
2025-03-09,Madrid,Llar,460.22
2025-12-11,Alacant,Esport,136.94
2025-03-04,Saragossa,Joguines,443.71
2025-01-18,Girona,Esport,310.76
2025-12-20,Alacant,Alimentació,363.56
2025-12-03,Bilbao,Esport,135.52
2025-04-18,Madrid,Alimentació,361.48
2025-05-15,Alacant,Alimentació,335.02
2025-06-18,Madrid,Alimentació,105.14
2025-01-26,Saragossa,Electrònica,418.05
2025-11-17,València,Electrònica,360.79
2025-06-28,València,Llibres,346.47
2025-11-09,València,Joguines,295.48
2025-12-26,Alacant,Llibres,451.24
2025-11-11,Alacant,Roba,221.11
2025-10-16,Alacant,Roba,465.94
2025-10-25,València,Joguines,108.27
2025-05-05,Barcelona,Roba,15.95
2025-12-01,Sevilla,Joguines,458.95
2025-05-17,Barcelona,Roba,202.55
2025-03-11,"Barcelona, ES",Roba,201.55
2025-08-06,Barcelona,Alimentació,
2025-05-05,Madrid,Joguines,493.71
2025-05-06,Madrid,Joguines,498.86
2025-05-21,Sevilla,Alimentació,449.14
2025-07-27,Barcelona,Joguines,157.93
2025-12-26,Barcelona,Esport,330.6
2025-08-08,Barcelona,Llibres,19.84
2025-11-22,Saragossa,Llar,411.87
2025-03-05,Alacant,Electrònica,276.75
2025-02-18,Madrid,Alimentació,408.74
2025-11-09,Girona,Alimentació,453.39
2025-08-09,Madrid,Llibres,340.96
2025-01-04,València,Llibres,435.5
2025-11-01,Saragossa,Llar,438.28
2025-03-08,Málaga,Llar,290.77
2025-07-22,Madrid,Alimentació,6.69
2025-05-02,Bilbao,Electrònica,316.5
2025-06-27,Barcelona,Llar,36.13
2025-06-11,Bilbao,Llibres,23.0
2025-03-16,Málaga,Alimentació,37.53
2025-03-11,València,Joguines,64.36
2025-01-20,Madrid,Esport,66.09
2025-04-25,València,Joguines,47.99
2025-03-02,Barcelona,Alimentació,176.2
2025-12-05,Sevilla,Llar,361.82
2025-10-21,Barcelona,Llibres,244.9
2025-04-12,Barcelona,Roba,179.36
2025-11-22,Madrid,Alimentació,79.63
2025-12-25,Málaga,Alimentació,99.1
2025-09-20,Bilbao,Electrònica,427.17
2025-12-23,Málaga,Joguines,392.02
2025-04-05,Madrid,Llar,178.25
2025-01-16,València,Electrònica,232.26
2025-09-06,Madrid,Llar,64.79
2025-09-26,Barcelona,Joguines,24.09
2025-01-16,Barcelona,Llar,324.18
2025-09-08,Málaga,Esport,317.9
2025-03-23,Barcelona,Joguines,397.91
2025-11-14,Alacant,Joguines,430.47
2025-07-16,Barcelona,Llar,69.86
2025-04-07,Alacant,Alimentació,84.89
2025-12-17,Barcelona,Electrònica,149.56
2025-03-12,Sevilla,Llibres,285.21
2025-12-27,Bilbao,Llibres,96.15
2025-12-12,València,Llar,444.77
2025-06-07,Madrid,Electrònica,124.91
2025-11-26,Saragossa,Joguines,38.0
2025-11-04,Sevilla,Roba,397.53
2025-05-04,Málaga,Electrònica,161.05
2025-09-10,Girona,Llibres,78.51
2025-11-03,Madrid,Llar,332.24
2025-09-26,Madrid,Llar,414.95
2025-08-22,Madrid,Electrònica,142.04
2025-08-02,Madrid,Roba,400.64
2025-11-22,Barcelona,Electrònica,361.59
2025-02-03,Sevilla,Llibres,216.99
2025-01-19,Alacant,Electrònica,191.11
2025-04-19,Madrid,Esport,403.4
2025-01-16,"Barcelona, ES",Joguines,130.54
2025-07-06,Bilbao,Electrònica,327.75
2025-02-05,Saragossa,Electrònica,41.28
2025-04-19,Madrid,Llibres,473.58
2025-07-15,Sevilla,Llibres,22.99
2025-09-16,Madrid,Alimentació,447.13
2025-04-03,"Barcelona, ES",Joguines,221.74
2025-07-22,Girona,Llar,349.25
2025-09-18,Bilbao,Llibres,179.45
2025-11-07,Alacant,Llibres,458.34
2025-12-10,Barcelona,Esport,386.13
2025-06-10,Barcelona,Esport,393.89
2025-11-11,Barcelona,Electrònica,83.48
2025-10-03,Madrid,Electrònica,245.71
2025-07-09,Alacant,Esport,400.77
2025-05-16,Barcelona,Electrònica,
2025-07-18,València,Roba,334.36
2025-07-16,València,Esport,227.82
2025-05-03,València,Alimentació,177.04
2025-12-02,Madrid,Roba,NA
2025-07-08,Madrid,Llibres,103.59
2025-10-24,Madrid,Roba,310.15
2025-08-15,Barcelona,Llibres,182.26
2025-10-23,Madrid,Roba,348.89
2025-10-15,Saragossa,Alimentació,59.51
2025-09-06,València,Llibres,153.36
2025-02-28,Madrid,Roba,312.28
2025-09-27,Sevilla,Roba,177.6
2025-05-14,Bilbao,Alimentació,168.55
2025-05-28,Málaga,Roba,157.16
2025-05-26,Barcelona,Roba,200.78
2025-10-19,Madrid,Esport,354.32
2025-05-09,Sevilla,Roba,441.05
2025-07-09,Barcelona,Joguines,330.4
2025-09-06,Barcelona,Electrònica,252.75
2025-03-20,Saragossa,Llibres,494.22
2025-11-27,Sevilla,Joguines,293.41
2025-05-04,Madrid,Electrònica,498.86
2025-10-15,Barcelona,Llibres,430.91
2025-01-16,Madrid,Joguines,100.39
2025-11-23,"Barcelona, ES",Roba,401.17
2025-03-28,Girona,Electrònica,26.24
2025-05-19,València,Roba,36.72
2025-12-20,Madrid,Electrònica,75.01
2025-12-28,Madrid,Alimentació,106.0
2025-08-11,Málaga,Joguines,354.95
2025-07-07,Madrid,Roba,420.59
2025-01-18,Alacant,Joguines,288.96
2025-04-03,Madrid,Roba,98.63
2025-12-11,València,Alimentació,115.3
2025-09-18,Madrid,Alimentació,95.87
2025-07-06,Alacant,Llibres,429.7
2025-04-10,València,Alimentació,107.92
2025-02-01,Madrid,Llibres,291.83
2025-09-24,Saragossa,Joguines,391.81
2025-09-27,Barcelona,Esport,494.35
2025-11-11,Saragossa,Alimentació,143.89
2025-10-02,Barcelona,Joguines,325.08
2025-08-15,Málaga,Electrònica,98.22
2025-01-10,Madrid,Roba,NA
2025-04-18,"Barcelona, ES",Joguines,28.23
2025-03-27,Sevilla,Roba,172.48
2025-08-25,Madrid,Joguines,380.59
2025-04-07,Barcelona,Alimentació,120.72
2025-03-01,Barcelona,Llar,58.36
2025-04-01,Madrid,Alimentació,207.1
2025-08-03,Girona,Electrònica,216.75
2025-08-12,Alacant,Electrònica,216.3
2025-08-20,Bilbao,Joguines,128.32
2025-12-02,Barcelona,Llibres,32.74
2025-03-08,Girona,Esport,408.95
2025-03-08,Barcelona,Roba,475.63
2025-03-02,Barcelona,Roba,473.54
2025-10-26,Girona,Joguines,
2025-08-23,Barcelona,Alimentació,70.54
2025-01-12,Barcelona,Joguines,209.73
2025-05-22,Málaga,Llar,479.43
2025-08-21,Bilbao,Llar,133.92
2025-02-20,"Barcelona, ES",Esport,95.52
2025-05-02,Madrid,Llibres,270.73
2025-08-05,"Barcelona, ES",Llar,173.04
2025-02-06,Barcelona,Esport,NA
2025-10-26,Saragossa,Llar,269.22
2025-12-09,Málaga,Llibres,473.84
2025-08-08,Bilbao,Llar,470.54
2025-03-04,Barcelona,Electrònica,64.02
2025-08-17,Barcelona,Llibres,345.74
2025-07-26,Alacant,Esport,NA
2025-02-15,Málaga,Joguines,149.22
2025-01-26,Bilbao,Alimentació,179.5
2025-10-20,Bilbao,Llibres,301.1
2025-12-25,Barcelona,Electrònica,75.34
2025-08-13,Girona,Alimentació,229.93
2025-03-01,Madrid,Roba,60.93
2025-03-13,Saragossa,Llibres,297.6
2025-11-13,Málaga,Alimentació,371.32
2025-01-23,Sevilla,Alimentació,148.5
2025-05-15,Málaga,Joguines,
2025-09-27,Sevilla,Esport,461.61
2025-01-09,València,Joguines,430.79
2025-10-22,Madrid,Esport,40.33
2025-06-07,"Barcelona, ES",Llar,313.84
2025-03-13,València,Llibres,474.08
2025-10-24,Madrid,Alimentació,228.91
2025-08-16,Madrid,Alimentació,182.55
2025-03-01,València,Llar,46.44
2025-10-05,Barcelona,Roba,464.09
2025-03-19,Madrid,Electrònica,433.02
2025-07-07,Barcelona,Esport,379.94
2025-12-19,València,Llar,335.85
2025-03-21,València,Joguines,151.85
2025-03-02,València,Electrònica,133.31
2025-09-01,Bilbao,Esport,101.29
2025-12-04,Madrid,Esport,25.02
2025-05-19,Sevilla,Joguines,428.49
2025-02-27,Bilbao,Alimentació,51.71
2025-03-26,Barcelona,Llibres,333.06
2025-02-23,Madrid,Alimentació,274.0
2025-09-16,Alacant,Roba,56.47
2025-10-04,Sevilla,Roba,33.95
2025-05-10,Girona,Joguines,5.48
2025-07-06,Sevilla,Esport,251.42
2025-11-17,València,Joguines,167.01
2025-12-13,Bilbao,Roba,202.65
2025-05-25,Girona,Esport,69.0
2025-05-22,Barcelona,Esport,465.43
2025-03-06,Barcelona,Alimentació,
2025-12-03,Barcelona,Alimentació,268.29
2025-02-10,Girona,Esport,286.33
2025-12-28,Barcelona,Llar,226.02
2025-07-19,Bilbao,Esport,346.87
2025-02-21,Barcelona,Llibres,369.0
2025-01-02,Madrid,Llar,15.36
2025-12-24,Barcelona,Electrònica,177.18
2025-04-24,Barcelona,Roba,201.03
2025-02-01,Madrid,Electrònica,93.83
2025-04-17,Málaga,Esport,467.98
2025-09-23,Barcelona,Llar,309.89
2025-11-25,Sevilla,Esport,228.3
2025-09-23,València,Joguines,220.89
2025-04-28,Madrid,Joguines,445.32
2025-09-20,Málaga,Llibres,480.07
2025-04-27,València,Llibres,171.43
2025-02-21,Alacant,Joguines,385.14
2025-03-13,València,Alimentació,155.83
2025-02-01,Alacant,Alimentació,255.39
2025-03-07,Málaga,Llibres,54.08
2025-09-28,València,Alimentació,97.48
2025-12-20,Saragossa,Electrònica,166.06
2025-12-23,Barcelona,Llar,52.01
2025-01-14,Girona,Llibres,293.09
2025-01-21,Málaga,Esport,428.87
2025-05-08,Girona,Esport,305.32
2025-07-04,València,Esport,179.41
2025-10-14,Sevilla,Esport,272.8
2025-05-12,Bilbao,Alimentació,13.23
2025-12-27,Saragossa,Llibres,187.48
2025-07-18,Madrid,Alimentació,180.18
2025-02-05,Madrid,Alimentació,256.08
2025-10-06,Madrid,Alimentació,337.23
2025-11-21,Barcelona,Llar,443.86
2025-10-28,Bilbao,Llar,240.21
2025-10-14,València,Roba,221.75
2025-10-13,València,Esport,
2025-10-15,Madrid,Llibres,281.78
2025-11-20,Málaga,Roba,42.26
2025-09-07,"Barcelona, ES",Joguines,154.62
2025-07-15,Madrid,Joguines,472.14
2025-06-07,València,Esport,268.94
2025-07-10,Girona,Esport,
2025-05-11,Barcelona,Esport,321.8
2025-07-01,Madrid,Alimentació,444.38
2025-01-06,València,Llar,NA
2025-07-10,Sevilla,Electrònica,
2025-09-06,Madrid,Joguines,262.44
2025-04-01,Sevilla,Esport,99.03
2025-11-26,Barcelona,Llar,408.33
2025-09-08,Bilbao,Llibres,417.54
2025-12-04,Sevilla,Llar,122.1
2025-03-15,"Barcelona, ES",Electrònica,NA
2025-04-02,Saragossa,Llibres,341.02
2025-02-19,Málaga,Joguines,324.3
2025-01-12,Madrid,Electrònica,384.79
2025-04-27,València,Esport,449.12
2025-05-14,València,Electrònica,242.53
2025-12-01,Bilbao,Esport,210.15
2025-11-26,Barcelona,Electrònica,106.0
2025-06-23,Barcelona,Alimentació,151.34
2025-05-05,Bilbao,Electrònica,140.76
2025-06-14,Sevilla,Llar,190.24
2025-05-02,Madrid,Joguines,62.83
2025-06-20,Sevilla,Joguines,161.14
2025-07-25,Barcelona,Joguines,306.45
2025-06-08,Madrid,Llibres,150.97
2025-01-09,València,Llar,155.27
2025-05-22,"Barcelona, ES",Roba,302.39
2025-06-06,Barcelona,Joguines,269.52
2025-06-01,València,Electrònica,147.3
2025-12-12,Madrid,Alimentació,431.62
2025-10-02,Barcelona,Alimentació,330.91
2025-02-28,Barcelona,Llibres,122.23
2025-11-05,Bilbao,Llar,215.67
2025-05-18,Bilbao,Llibres,176.52
2025-06-23,Saragossa,Esport,94.57
2025-11-10,Barcelona,Joguines,357.84
2025-06-04,València,Esport,187.28
2025-02-15,Barcelona,Roba,266.9
2025-11-02,Madrid,Esport,226.88
2025-05-09,València,Joguines,111.34
2025-03-10,València,Esport,427.32
2025-05-04,Málaga,Joguines,181.42
2025-05-23,"Barcelona, ES",Esport,133.68
2025-10-07,Barcelona,Alimentació,269.49
2025-04-07,Barcelona,Alimentació,437.55
2025-02-23,Barcelona,Joguines,459.63
2025-03-14,Alacant,Esport,269.8
2025-03-26,Málaga,Electrònica,91.17
2025-09-16,Barcelona,Roba,220.22
2025-06-22,Barcelona,Alimentació,347.3
2025-07-11,Málaga,Alimentació,365.82
2025-08-26,"Barcelona, ES",Esport,NA
2025-09-19,Málaga,Roba,241.79
2025-05-09,Málaga,Llar,242.2
2025-12-13,Alacant,Esport,296.48
2025-02-10,Madrid,Joguines,295.89
2025-10-09,Málaga,Llibres,134.69
2025-06-02,Bilbao,Esport,19.35
2025-01-04,Barcelona,Esport,242.45
2025-10-01,Sevilla,Alimentació,343.46
2025-06-06,Barcelona,Electrònica,207.75
2025-09-10,Málaga,Alimentació,197.98
2025-12-17,Girona,Roba,469.89
2025-11-20,Saragossa,Esport,89.49
2025-06-27,Girona,Llar,356.44
2025-06-25,Sevilla,Esport,422.08
2025-01-06,Barcelona,Llar,234.07
2025-09-20,Bilbao,Llibres,420.1
2025-03-10,Sevilla,Alimentació,454.12
2025-08-03,València,Roba,266.91
2025-05-11,"Barcelona, ES",Joguines,463.35
2025-07-16,Girona,Alimentació,198.65
2025-09-04,Barcelona,Llibres,19.69
2025-09-17,Madrid,Llar,61.47
2025-02-19,Madrid,Llar,44.49
2025-06-19,Barcelona,Joguines,
2025-10-22,Málaga,Joguines,316.99
2025-03-27,Barcelona,Llar,188.35
2025-03-18,Málaga,Llar,114.4
2025-06-03,Bilbao,Llibres,254.77
2025-01-25,Saragossa,Llibres,
2025-11-11,Barcelona,Llibres,374.33
2025-02-04,Sevilla,Joguines,10.17
2025-09-05,Málaga,Llar,324.93
2025-06-12,Barcelona,Llibres,289.11
2025-12-17,Madrid,Esport,428.51
2025-12-04,Barcelona,Roba,72.14
2025-04-23,València,Llar,174.91
2025-12-26,"Barcelona, ES",Llar,379.98
2025-03-15,Barcelona,Llibres,361.71
2025-07-19,Madrid,Roba,311.25
2025-12-01,Bilbao,Esport,437.54
2025-07-03,Madrid,Roba,126.92
2025-11-11,Málaga,Joguines,294.47
2025-10-06,Madrid,Joguines,55.12
2025-05-08,València,Llibres,331.71
2025-09-08,València,Alimentació,428.35
2025-09-20,València,Joguines,207.88
2025-06-08,Madrid,Esport,404.58
2025-05-03,Málaga,Llibres,22.31
2025-02-20,Alacant,Llar,165.05
2025-04-11,Sevilla,Joguines,153.31
2025-05-02,Alacant,Electrònica,NA
2025-11-18,Sevilla,Alimentació,110.93
2025-05-05,València,Alimentació,467.15
2025-09-28,Barcelona,Llibres,138.94
2025-02-17,Girona,Alimentació,398.15
2025-01-19,València,Joguines,NA
2025-08-13,Madrid,Joguines,331.34
2025-10-21,Alacant,Electrònica,90.7
2025-09-25,Málaga,Esport,383.8
